frequency_GHz,gain_dB,frequency_GHz,gain_dB,frequency_GHz,gain_dB
,,,,4.837,19.10598886
,,,,4.838,19.10753902
,,,,4.839,19.10927514
,,,,4.84,19.11119726
,,,,4.841,19.11330523
,,,,4.842,19.11559874
,,,,4.843,19.11807728
,,,,4.844,19.12074019
,,,,4.845,19.1235866
,,,,4.846,19.12661545
,,,,4.847,19.12982551
,,,,4.848,19.13321536
,,,,4.849,19.13678338
,,,,4.85,19.14052776
,,,,4.851,19.1444465
,,,,4.852,19.14853742
,,,,4.853,19.15279814
,,,,4.854,19.1572261
,,,,4.855,19.16181856
,,,,4.856,19.16657258
,,,,4.857,19.17148507
,,,,4.858,19.17655275
,,,,4.859,19.18177216
,,,,4.86,19.18713972
,,,,4.861,19.19265167
,,,,4.862,19.19830412
,,,,4.863,19.20409304
,,,,4.864,19.21001432
,,,,4.865,19.2160637
,,,,4.866,19.22223687
,,,,4.867,19.22852945
,,,,4.868,19.234937
,,,,4.869,19.24145506
,,,,4.87,19.24807914
,,,,4.871,19.25480481
,,,,4.872,19.26162761
,,,,4.873,19.26854319
,,,,4.874,19.27554724
,,,,4.875,19.28263553
,,,,4.876,19.28980396
,,,,4.877,19.29704852
,,,,4.878,19.30436534
,,,,4.879,19.31175066
,,,,4.88,19.31920085
,,,,4.881,19.32671242
,,,,4.882,19.33428196
,,,,4.883,19.34190621
,,,,4.884,19.34958194
,,,,4.885,19.35730601
,,,,4.886,19.36507534
,,,,4.887,19.37288683
,,,,4.888,19.38073738
,,,,4.889,19.38862387
,,,,4.89,19.39654308
,,,,4.891,19.40449173
,,,,4.892,19.41246639
,,,,4.893,19.42046352
,,,,4.894,19.4284794
,,,,4.895,19.43651016
,,,,4.896,19.44455172
,,,,4.897,19.45259982
,,,,4.898,19.46064999
,,,,4.899,19.46869759
,,,,4.9,19.47673774
,,,,4.901,19.48476541
,,,,4.902,19.49277537
,,,,4.903,19.50076222
,,,,4.904,19.5087204
,,,,4.905,19.51664422
,,,,4.906,19.52452784
,,,,4.907,19.53236533
,,,,4.908,19.54015065
,,,,4.909,19.54787769
,,,,4.91,19.55554028
,,,,4.911,19.56313222
,,,,4.912,19.57064725
,,,,4.913,19.57807914
,,,,4.914,19.58542164
,,,,4.915,19.59266852
,,,,4.916,19.59981361
,,,,4.917,19.60685076
,,,,4.918,19.6137739
,,,,4.919,19.62057703
,,,,4.92,19.62725424
,,,,4.921,19.6337997
,,,,4.922,19.6402077
,,,,4.923,19.64647266
,,,,4.924,19.65258909
,,,,4.925,19.65855166
,,,,4.926,19.66435518
,,,,4.927,19.6699946
,,,,4.928,19.67546503
,,,,4.929,19.68076172
,,,,4.93,19.68588012
,,,,4.931,19.69081581
,,,,4.932,19.69556459
,,,,4.933,19.7001224
,,,,4.934,19.70448536
,,,,4.935,19.7086498
,,,,4.936,19.71261221
,,,,4.937,19.71636927
,,,,4.938,19.71991784
,,,,4.939,19.72325496
,,,,4.94,19.72637787
,,,,4.941,19.72928397
,,,,4.942,19.73197085
,,,,4.943,19.73443627
,,,,4.944,19.73667816
,,,,4.945,19.73869461
,,,,4.946,19.74048391
,,,,4.947,19.74204447
,,,,4.948,19.74337488
,,,,4.949,19.74447388
,,,,4.95,19.74534038
,,,,4.951,19.74597341
,,,,4.952,19.74637217
,,,,4.953,19.74653601
,,,,4.954,19.74646444
,,,,4.955,19.74615711
,,,,4.956,19.74561384
,,,,4.957,19.74483461
,,,,4.958,19.74381959
,,,,4.959,19.74256912
,,,,4.96,19.74108372
,,,,4.961,19.73936415
,,,,4.962,19.73741136
,,,,4.963,19.73522653
,,,,4.964,19.73281108
,,,,4.965,19.73016671
,,,,4.966,19.72729534
,,,,4.967,19.72419921
,,,,4.968,19.72088081
,,,,4.969,19.71734294
,,,,4.97,19.71358866
,,,,4.971,19.70962137
,,,,4.972,19.70544474
,,,,4.973,19.70106272
,,,,4.974,19.69647955
,,,,4.975,19.69169976
,,,,4.976,19.68672813
,,,,4.977,19.68156969
,,,,4.978,19.67622971
,,,,4.979,19.67071367
,,,,4.98,19.66502726
,,,,4.981,19.65917638
,,,,4.982,19.65316705
,,,,4.983,19.64700548
,,,,4.984,19.64069801
,,,,4.985,19.63425107
,,,,4.986,19.62767122
,,,,4.987,19.6209651
,,,,4.988,19.61413942
,,,,4.989,19.60720094
,,,,4.99,19.60015648
,,,,4.991,19.5930129
,,,,4.992,19.58577708
,,,,4.993,19.57845591
,,,,4.994,19.57105632
,,,,4.995,19.56358522
,,,,4.996,19.55604953
,,,,4.997,19.54845615
,,,,4.998,19.54081199
,,,,4.999,19.53312392
,,,,5,19.52539883
,,,,5.001,19.51764356
,,,,5.002,19.50986494
,,,,5.003,19.50206976
,,,,5.004,19.49426482
,,,,5.005,19.48645684
,,,,5.006,19.47865257
,,,,5.007,19.47085868
,,,,5.008,19.46308184
,,,,5.009,19.45532869
,,,,5.01,19.44760582
,,,,5.011,19.43991978
,,,,5.012,19.43227712
,,,,5.013,19.42468433
,,,,5.014,19.41714784
,,,,5.015,19.40967409
,,,,5.016,19.40226942
,,,,5.017,19.39494017
,,,,5.018,19.38769258
,,,,5.019,19.38053289
,,,,5.02,19.37346721
,,,,5.021,19.36650164
,,,,5.022,19.35964217
,,,,5.023,19.35289471
,,,,5.024,19.34626505
,,,,5.025,19.33975892
,,,,5.026,19.33338188
,,,,5.027,19.32713939
,,,,5.028,19.32103672
,,,,5.029,19.315079
,,,,5.03,19.30927117
,,,,5.031,19.30361796
,,,,5.032,19.29812389
,,,,5.033,19.29279321
,,,,5.034,19.28762995
,,,,5.035,19.28263782
,,,,5.036,19.27782026
,,,,5.037,19.27318039
,,,,5.038,19.26872102
,,,,5.039,19.2644446
,,,,5.04,19.26035324
,,,,5.041,19.25644874
,,,,5.042,19.2527325
,,,,5.043,19.24920561
,,,,5.044,19.24586883
,,,,5.045,19.24272258
,,,,5.046,19.239767
,,,,5.047,19.23700194
,,,,5.048,19.234427
,,,,5.049,19.23204155
,,,,5.05,19.22984478
,,,,5.051,19.22783571
,,,,5.052,19.22601324
,,,,5.053,19.22437618
,,,,5.054,19.22292327
,,,,5.055,19.22165325
,,,,5.056,19.22056482
,,,,5.057,19.21965673
,,,,5.058,19.21892778
,,,,5.059,19.21837681
,,,,5.06,19.21800276
,,,,5.061,19.21780465
,,,,5.062,19.21778157
,,,,5.063,19.21793274
,,,,5.064,19.21825743
,,,,5.065,19.21875501
,,,,5.066,19.21942491
,,,,5.067,19.22026665
,,,,5.068,19.22127977
,,,,5.069,19.22246386
,,,,5.07,19.22381851
,,,,5.071,19.22534334
,,,,5.072,19.22703794
,,,,5.073,19.22890189
,,,,5.074,19.2309347
,,,,5.075,19.23313584
,,,,5.076,19.2355047
,,,,5.077,19.2380406
,,,,5.078,19.24074274
,,,,5.079,19.24361024
,,,,5.08,19.24664209
,,,,5.081,19.24983714
,,,,5.082,19.25319412
,,,,5.083,19.25671163
,,,,5.084,19.2603881
,,,,5.085,19.26422184
,,,,5.086,19.26821096
,,,,5.087,19.27235346
,,,,5.088,19.27664715
,,,,5.089,19.28108969
,,,,5.09,19.28567856
,,,,5.091,19.29041109
,,,,5.092,19.29528445
,,,,5.093,19.30029563
,,,,5.094,19.30544147
,,,,5.095,19.31071863
,,,,5.096,19.31612364
,,,,5.097,19.32165285
,,,,5.098,19.32730246
,,,,5.099,19.33306853
,,,,5.1,19.33894696
,,,,5.101,19.34493353
,,,,5.102,19.35102386
,,,,5.103,19.35721347
,,,,5.104,19.36349775
,,,,5.105,19.36987196
,,,,5.106,19.37633128
,,,,5.107,19.38287079
,,,,5.108,19.38948549
,,,,5.109,19.39617031
,,,,5.11,19.40292013
,,,,5.111,19.40972977
,,,,5.112,19.41659404
,,,,5.113,19.42350775
,,,,5.114,19.43046567
,,,,5.115,19.43746263
,,,,5.116,19.44449349
,,,,5.117,19.45155315
,,,,5.118,19.4586366
,,,,5.119,19.46573888
,,,,5.12,19.47285516
,,,,5.121,19.4799807
,,,,5.122,19.4871109
,,,,5.123,19.49424127
,,,,5.124,19.50136746
,,,,5.125,19.50848525
,,,,5.126,19.51559057
,,,,5.127,19.52267946
,,,,5.128,19.52974811
,,,,5.129,19.53679281
,,,,5.13,19.54380994
,,,,5.131,19.550796
,,,,5.132,19.55774753
,,,,5.133,19.56466112
,,,,5.134,19.5715334
,,,,5.135,19.57836101
,,,,5.136,19.58514056
,,,,5.137,19.59186865
,,,,5.138,19.59854181
,,,,5.139,19.60515652
,,,,5.14,19.61170918
,,,,5.141,19.61819607
,,,,5.142,19.62461341
,,,,5.143,19.6309573
,,,,5.144,19.63722374
,,,,5.145,19.6434086
,,,,5.146,19.64950771
,,,,5.147,19.65551674
,,,,5.148,19.66143135
,,,,5.149,19.66724706
,,,,5.15,19.6729594
,,,,5.151,19.67856383
,,,,5.152,19.68405577
,,,,5.153,19.68943066
,,,,5.154,19.69468395
,,,,5.155,19.6998111
,,,,5.156,19.70480761
,,,,5.157,19.70966907
,,,,5.158,19.71439111
,,,,5.159,19.71896947
,,,,5.16,19.72339999
,,,,5.161,19.72767861
,,,,5.162,19.73180143
,,,,5.163,19.73576467
,,,,5.164,19.73956468
,,,,5.165,19.743198
,,,,5.166,19.74666133
,,,,5.167,19.74995152
,,,,5.168,19.75306561
,,,,5.169,19.75600084
,,,,5.17,19.75875461
,,,,5.171,19.76132453
,,,,5.172,19.76370838
,,,,5.173,19.76590417
,,,,5.174,19.76791006
,,,,5.175,19.76972445
,,,,5.176,19.7713459
,,,,5.177,19.7727732
,,,,5.178,19.77400529
,,,,5.179,19.77504133
,,,,5.18,19.77588067
,,,,5.181,19.77652282
,,,,5.182,19.7769675
,,,,5.183,19.77721458
,,,,5.184,19.77726411
,,,,5.185,19.77711633
,,,,5.186,19.77677159
,,,,5.187,19.77623043
,,,,5.188,19.77549353
,,,,5.189,19.7745617
,,,,5.19,19.77343589
,,,,5.191,19.77211717
,,,,5.192,19.77060673
,,,,5.193,19.76890586
,,,,5.194,19.76701597
,,,,5.195,19.76493856
,,,,5.196,19.76267519
,,,,5.197,19.76022755
,,,,5.198,19.75759738
,,,,5.199,19.75478649
,,,,5.2,19.75179678
,,,,5.201,19.74863019
,,,,5.202,19.74528877
,,,,5.203,19.74177459
,,,,5.204,19.73808985
,,,,5.205,19.73423678
,,,,5.206,19.73021771
,,,,5.207,19.72603508
,,,,5.208,19.72169141
,,,,5.209,19.71718933
,,,,5.21,19.71253163
,,,,5.211,19.70772118
,,,,5.212,19.70276106
,,,,5.213,19.69765446
,,,,5.214,19.69240479
,,,,5.215,19.68701561
,,,,5.216,19.6814907
,,,,5.217,19.67583403
,,,,5.218,19.67004979
,,,,5.219,19.66414239
,,,,5.22,19.65811644
,,,,5.221,19.65197678
,,,,5.222,19.64572845
,,,,5.223,19.6393767
,,,,5.224,19.63292696
,,,,5.225,19.62638486
,,,,5.226,19.61975618
,,,,5.227,19.61304687
,,,,5.228,19.60626299
,,,,5.229,19.59941072
,,,,5.23,19.59249636
,,,,5.231,19.58552625
,,,,5.232,19.57850682
,,,,5.233,19.57144451
,,,,5.234,19.5643458
,,,,5.235,19.55721717
,,,,5.236,19.55006509
,,,,5.237,19.54289598
,,,,5.238,19.53571627
,,,,5.239,19.52853229
,,,,5.24,19.52135034
,,,,5.241,19.51417664
,,,,5.242,19.50701733
,,,,5.243,19.49987848
,,,,5.244,19.49276605
,,,,5.245,19.48568594
,,,,5.246,19.47864393
,,,,5.247,19.47164572
,,,,5.248,19.46469691
,,,,5.249,19.45780299
,,,,5.25,19.45096938
,,,,5.251,19.44420139
,,,,5.252,19.43750423
,,,,5.253,19.43088303
,,,,5.254,19.42434281
,,,,5.255,19.41788853
,,,,5.256,19.41152505
,,,,5.257,19.40525712
,,,,5.258,19.39908945
,,,,5.259,19.39302665
,,,,5.26,19.38707324
,,,,5.261,19.38123368
,,,,5.262,19.37551235
,,,,5.263,19.36991356
,,,,5.264,19.36444153
,,,,5.265,19.35910044
,,,,5.266,19.35389437
,,,,5.267,19.34882733
,,,,5.268,19.34390328
,,,,5.269,19.33912609
,,,,5.27,19.33449954
,,,,5.271,19.33002735
,,,,5.272,19.32571317
,,,,5.273,19.32156051
,,,,5.274,19.31757285
,,,,5.275,19.31375352
,,,,5.276,19.31010576
,,,,5.277,19.30663269
,,,,5.278,19.30333731
,,,,5.279,19.30022247
,,,,5.28,19.29729085
,,,,5.281,19.29454499
,,,,5.282,19.29198724
,,,,5.283,19.28961974
,,,,5.284,19.28744443
,,,,5.285,19.28546301
,,,,5.286,19.28367694
,,,,5.287,19.28208739
,,,,5.288,19.2806953
,,,,5.289,19.27950126
,,,,5.29,19.27850559
,,,,5.291,19.27770827
,,,,5.292,19.27710896
,,,,5.293,19.27670698
,,,,5.294,19.27650134
,,,,5.295,19.27649067
,,,,5.296,19.27667332
,,,,5.297,19.27704728
,,,,5.298,19.27761025
,,,,5.299,19.27835965
,,,,5.3,19.27929261
,,,,5.301,19.28040603
,,,,5.302,19.28169659
,,,,5.303,19.28316079
,,,,5.304,19.28479497
,,,,5.305,19.28659534
,,,,5.306,19.28855802
,,,,5.307,19.29067907
,,,,5.308,19.29295454
,,,,5.309,19.29538045
,,,,5.31,19.29795286
,,,,5.311,19.30066788
,,,,5.312,19.30352169
,,,,5.313,19.30651054
,,,,5.314,19.30963078
,,,,5.315,19.31287887
,,,,5.316,19.31625137
,,,,5.317,19.31974497
,,,,5.318,19.32335643
,,,,5.319,19.32708264
,,,,5.32,19.33092059
,,,,5.321,19.33486735
,,,,5.322,19.33892006
,,,,5.323,19.34307593
,,,,5.324,19.34733223
,,,,5.325,19.35168626
,,,,5.326,19.35613535
,,,,5.327,19.36067686
,,,,5.328,19.36530813
,,,,5.329,19.37002649
,,,,5.33,19.37482926
,,,,5.331,19.37971373
,,,,5.332,19.38467713
,,,,5.333,19.38971667
,,,,5.334,19.39482947
,,,,5.335,19.40001261
,,,,5.336,19.40526309
,,,,5.337,19.41057783
,,,,5.338,19.4159537
,,,,5.339,19.42138744
,,,,5.34,19.42687577
,,,,5.341,19.43241527
,,,,5.342,19.43800247
,,,,5.343,19.4436338
,,,,5.344,19.44930563
,,,,5.345,19.45501422
,,,,5.346,19.46075577
,,,,5.347,19.4665264
,,,,5.348,19.47232216
,,,,5.349,19.47813902
,,,,5.35,19.48397289
,,,,5.351,19.48981964
,,,,5.352,19.49567505
,,,,5.353,19.50153487
,,,,5.354,19.50739481
,,,,5.355,19.51325054
,,,,5.356,19.5190977
,,,,5.357,19.52493189
,,,,5.358,19.53074871
,,,,5.359,19.53654376
,,,,5.36,19.54231263
,,,,5.361,19.54805092
,,,,5.362,19.55375426
,,,,5.363,19.55941829
,,,,5.364,19.56503871
,,,,5.365,19.57061126
,,,,5.366,19.57613174
,,,,5.367,19.58159603
,,,,5.368,19.58700007
,,,,5.369,19.59233991
,,,,5.37,19.5976117
,,,,5.371,19.60281168
,,,,5.372,19.60793625
,,,,5.373,19.6129819
,,,,5.374,19.61794528
,,,,5.375,19.62282316
,,,,5.376,19.62761247
,,,,5.377,19.63231028
,,,,5.378,19.63691383
,,,,5.379,19.64142049
,,,,5.38,19.64582778
,,,,5.381,19.65013336
,,,,5.382,19.65433505
,,,,5.383,19.65843078
,,,,5.384,19.66241861
,,,,5.385,19.6662967
,,,,5.386,19.67006332
,,,,5.387,19.67371684
,,,,5.388,19.67725568
,,,,5.389,19.68067833
,,,,5.39,19.68398335
,,,,5.391,19.6871693
,,,,5.392,19.69023481
,,,,5.393,19.6931785
,,,,5.394,19.695999
,,,,5.395,19.69869497
,,,,5.396,19.70126505
,,,,5.397,19.70370788
,,,,5.398,19.70602211
,,,,5.399,19.70820636
,,,,5.4,19.71025931
,,,,5.401,19.71217959
,,,,5.402,19.71396588
,,,,5.403,19.71561688
,,,,5.404,19.71713132
,,,,5.405,19.71850797
,,,,5.406,19.71974565
,,,,5.407,19.72084326
,,,,5.408,19.72179974
,,,,5.409,19.72261415
,,,,5.41,19.72328561
,,,,5.411,19.72381335
,,,,5.412,19.72419672
,,,,5.413,19.72443517
,,,,5.414,19.72452828
,,,,5.415,19.72447575
,,,,5.416,19.72427741
,,,,5.417,19.72393324
,,,,5.418,19.72344334
,,,,5.419,19.72280796
,,,,5.42,19.72202748
,,,,5.421,19.72110243
,,,,5.422,19.72003347
,,,,5.423,19.71882141
,,,,5.424,19.71746719
,,,,5.425,19.71597188
,,,,5.426,19.71433667
,,,,5.427,19.71256291
,,,,5.428,19.71065202
,,,,5.429,19.70860559
,,,,5.43,19.70642529
,,,,5.431,19.7041129
,,,,5.432,19.7016703
,,,,5.433,19.69909947
,,,,5.434,19.69640249
,,,,5.435,19.69358149
,,,,5.436,19.6906387
,,,,5.437,19.68757641
,,,,5.438,19.68439698
,,,,5.439,19.6811028
,,,,5.44,19.67769635
,,,,5.441,19.67418011
,,,,5.442,19.67055662
,,,,5.443,19.66682845
,,,,5.444,19.66299817
,,,,5.445,19.65906839
,,,,5.446,19.65504174
,,,,5.447,19.65092083
,,,,5.448,19.64670829
,,,,5.449,19.64240677
,,,,5.45,19.63801889
,,,,5.451,19.63354727
,,,,5.452,19.62899456
,,,,5.453,19.62436337
,,,,5.454,19.61965633
,,,,5.455,19.61487607
,,,,5.456,19.61002522
,,,,5.457,19.60510644
,,,,5.458,19.60012239
,,,,5.459,19.59507577
,,,,5.46,19.5899693
,,,,5.461,19.58480576
,,,,5.462,19.57958797
,,,,5.463,19.57431882
,,,,5.464,19.56900129
,,,,5.465,19.56363842
,,,,5.466,19.55823337
,,,,5.467,19.55278939
,,,,5.468,19.54730986
,,,,5.469,19.54179826
,,,,5.47,19.53625822
,,,,5.471,19.53069351
,,,,5.472,19.52510799
,,,,5.473,19.51950571
,,,,5.474,19.5138908
,,,,5.475,19.50826755
,,,,5.476,19.50264035
,,,,5.477,19.49701369
,,,,5.478,19.49139216
,,,,5.479,19.48578041
,,,,5.48,19.48018316
,,,,5.481,19.47460517
,,,,5.482,19.46905121
,,,,5.483,19.46352604
,,,,5.484,19.45803442
,,,,5.485,19.45258104
,,,,5.486,19.44717053
,,,,5.487,19.44180743
,,,,5.488,19.43649619
,,,,5.489,19.43124113
,,,,5.49,19.42604643
,,,,5.491,19.42091612
,,,,5.492,19.41585406
,,,,5.493,19.41086397
,,,,5.494,19.40594936
,,,,5.495,19.40111356
,,,,5.496,19.39635973
,,,,5.497,19.39169083
,,,,5.498,19.38710964
,,,,5.499,19.38261873
,,,,5.5,19.37822052
,,,,5.501,19.37391722
,,,,5.502,19.36971088
,,,,5.503,19.36560339
,,,,5.504,19.36159647
,,,,5.505,19.35769166
,,,,5.506,19.3538904
,,,,5.507,19.35019395
,,,,5.508,19.34660346
,,,,5.509,19.34311996
,,,,5.51,19.33974435
,,,,5.511,19.33647744
,,,,5.512,19.33331994
,,,,5.513,19.33027246
,,,,5.514,19.32733556
,,,,5.515,19.32450969
,,,,5.516,19.32179528
,,,,5.517,19.31919267
,,,,5.518,19.3167022
,,,,5.519,19.31432415
,,,,5.52,19.31205878
,,,,5.521,19.30990634
,,,,5.522,19.30786708
,,,,5.523,19.30594127
,,,,5.524,19.30412916
,,,,5.525,19.30243109
,,,,5.526,19.30084739
,,,,5.527,19.29937847
,,,,5.528,19.29802481
,,,,5.529,19.29678696
,,,,5.53,19.29566557
,,,,5.531,19.29466139
,,,,5.532,19.2937753
,,,,5.533,19.29300831
,,,,5.534,19.29236156
,,,,5.535,19.29183636
,,,,5.536,19.29143419
,,,,5.537,19.29115669
,,,,5.538,19.29100569
,,,,5.539,19.29098322
,,,,5.54,19.29109149
,,,,5.541,19.29133288
,,,,5.542,19.29171
,,,,5.543,19.29222559
,,,,5.544,19.29288257
,,,,5.545,19.293684
,,,,5.546,19.29463305
,,,,5.547,19.29573299
,,,,5.548,19.29698712
,,,,5.549,19.29839873
,,,,5.55,19.29997109
,,,,5.551,19.30170735
,,,,5.552,19.30361049
,,,,5.553,19.30568327
,,,,5.554,19.30792814
,,,,5.555,19.31034717
,,,,5.556,19.31294201
,,,,5.557,19.31571379
,,,,5.558,19.31866307
,,,,5.559,19.32178978
,,,,5.56,19.32509316
,,,,5.561,19.32857173
,,,,5.562,19.33222326
,,,,5.563,19.33604474
,,,,5.564,19.34003238
,,,,5.565,19.34418165
,,,,5.566,19.34848722
,,,,5.567,19.3529431
,,,,5.568,19.35754262
,,,,5.569,19.36227849
,,,,5.57,19.36714289
,,,,5.571,19.37212755
,,,,5.572,19.37722379
,,,,5.573,19.38242265
,,,,5.574,19.38771493
,,,,5.575,19.39309131
,,,,5.576,19.39854237
,,,,5.577,19.40405875
,,,,5.578,19.40963114
,,,,5.579,19.41525037
,,,,5.58,19.42090747
,,,,5.581,19.4265937
,,,,5.582,19.4323006
,,,,5.583,19.43802001
,,,,5.584,19.44374409
,,,,5.585,19.44946537
,,,,5.586,19.45517669
,,,,5.587,19.46087128
,,,,5.588,19.4665427
,,,,5.589,19.47218487
,,,,5.59,19.47779206
,,,,5.591,19.48335886
,,,,5.592,19.48888018
,,,,5.593,19.49435124
,,,,5.594,19.49976755
,,,,5.595,19.5051249
,,,,5.596,19.51041934
,,,,5.597,19.51564717
,,,,5.598,19.52080494
,,,,5.599,19.52588939
,,,,5.6,19.53089751
,,,,5.601,19.53582647
,,,,5.602,19.54067364
,,,,5.603,19.54543657
,,,,5.604,19.55011298
,,,,5.605,19.55470078
,,,,5.606,19.55919802
,,,,5.607,19.56360294
,,,,5.608,19.56791391
,,,,5.609,19.57212947
,,,,5.61,19.5762483
,,,,5.611,19.58026924
,,,,5.612,19.58419129
,,,,5.613,19.58801356
,,,,5.614,19.59173533
,,,,5.615,19.59535603
,,,,5.616,19.5988752
,,,,5.617,19.60229255
,,,,5.618,19.6056079
,,,,5.619,19.60882122
,,,,5.62,19.61193258
,,,,5.621,19.61494219
,,,,5.622,19.61785035
,,,,5.623,19.62065747
,,,,5.624,19.62336405
,,,,5.625,19.62597067
,,,,5.626,19.62847795
,,,,5.627,19.63088658
,,,,5.628,19.63319726
,,,,5.629,19.63541071
,,,,5.63,19.63752762
,,,,5.631,19.63954868
,,,,5.632,19.64147448
,,,,5.633,19.64330555
,,,,5.634,19.64504231
,,,,5.635,19.64668504
,,,,5.636,19.64823387
,,,,5.637,19.64968876
,,,,5.638,19.65104947
,,,,5.639,19.65231553
,,,,5.64,19.65348626
,,,,5.641,19.6545607
,,,,5.642,19.65553769
,,,,5.643,19.65641576
,,,,5.644,19.65719323
,,,,5.645,19.65786816
,,,,5.646,19.65843836
,,,,5.647,19.65890145
,,,,5.648,19.65925482
,,,,5.649,19.65949574
,,,,5.65,19.65962129
,,,,5.651,19.6596285
,,,,5.652,19.6595143
,,,,5.653,19.65927562
,,,,5.654,19.65890941
,,,,5.655,19.65841267
,,,,5.656,19.65778253
,,,,5.657,19.65701624
,,,,5.658,19.65611124
,,,,5.659,19.65506523
,,,,5.66,19.65387611
,,,,5.661,19.65254212
,,,,5.662,19.65106176
,,,,5.663,19.6494339
,,,,5.664,19.64765774
,,,,5.665,19.64573284
,,,,5.666,19.64365912
,,,,5.667,19.6414369
,,,,5.668,19.63906682
,,,,5.669,19.63654993
,,,,5.67,19.6338876
,,,,5.671,19.63108158
,,,,5.672,19.62813392
,,,,5.673,19.62504701
,,,,5.674,19.62182352
,,,,5.675,19.61846645
,,,,5.676,19.614979
,,,,5.677,19.61136467
,,,,5.678,19.60762717
,,,,5.679,19.6037704
,,,,5.68,19.59979848
,,,,5.681,19.59571568
,,,,5.682,19.59152643
,,,,5.683,19.58723527
,,,,5.684,19.5828469
,,,,5.685,19.57836608
,,,,5.686,19.57379767
,,,,5.687,19.5691466
,,,,5.688,19.56441785
,,,,5.689,19.55961642
,,,,5.69,19.55474737
,,,,5.691,19.54981575
,,,,5.692,19.54482661
,,,,5.693,19.53978499
,,,,5.694,19.5346959
,,,,5.695,19.52956432
,,,,5.696,19.52439518
,,,,5.697,19.51919334
,,,,5.698,19.5139636
,,,,5.699,19.50871068
,,,,5.7,19.5034392
,,,,5.701,19.49815368
,,,,5.702,19.49285853
,,,,5.703,19.48755802
,,,,5.704,19.4822563
,,,,5.705,19.47695737
,,,,5.706,19.47166509
,,,,5.707,19.46638313
,,,,5.708,19.46111501
,,,,5.709,19.45586405
,,,,5.71,19.45063339
,,,,5.711,19.44542598
,,,,5.712,19.44024455
,,,,5.713,19.43509164
,,,,5.714,19.42996956
,,,,5.715,19.42488043
,,,,5.716,19.41982614
,,,,5.717,19.41480836
,,,,5.718,19.40982856
,,,,5.719,19.40488802
,,,,5.72,19.39998779
,,,,5.721,19.39512877
,,,,5.722,19.39031168
,,,,5.723,19.38553707
,,,,5.724,19.38080538
,,,,5.725,19.37611692
,,,,5.726,19.37147193
,,,,5.727,19.36687057
,,,,5.728,19.36231298
,,,,5.729,19.35779931
,,,,5.73,19.35332973
,,,,5.731,19.34890449
,,,,5.732,19.34452393
,,,,5.733,19.34018853
,,,,5.734,19.33589893
,,,,5.735,19.33165597
,,,,5.736,19.32746071
,,,,5.737,19.32331445
,,,,5.738,19.31921876
,,,,5.739,19.31517548
,,,,5.74,19.31118675
,,,,5.741,19.30725499
,,,,5.742,19.30338291
,,,,5.743,19.2995735
,,,,5.744,19.29583003
,,,,5.745,19.29215601
,,,,5.746,19.28855519
,,,,5.747,19.28503151
,,,,5.748,19.28158909
,,,,5.749,19.27823217
,,,,5.75,19.27496513
,,,,5.751,19.27179237
,,,,5.752,19.26871836
,,,,5.753,19.26574754
,,,,5.754,19.26288432
,,,,5.755,19.26013302
,,,,5.756,19.25749787
,,,,5.757,19.25498295
,,,,5.758,19.25259218
,,,,5.759,19.25032929
,,,,5.76,19.2481978
,,,,5.761,19.24620103
,,,,5.762,19.24434203
,,,,5.763,19.24262363
,,,,5.764,19.24104839
,,,,5.765,19.23961861
,,,,5.766,19.23833634
,,,,5.767,19.23720336
,,,,5.768,19.2362212
,,,,5.769,19.23539112
,,,,5.77,19.23471416
,,,,5.771,19.23419109
,,,,5.772,19.23382245
,,,,5.773,19.23360858
,,,,5.774,19.23354957
,,,,5.775,19.23364533
,,,,5.776,19.23389555
,,,,5.777,19.23429976
,,,,5.778,19.23485728
,,,,5.779,19.23556731
,,,,5.78,19.23642883
,,,,5.781,19.23744073
,,,,5.782,19.23860172
,,,,5.783,19.2399104
,,,,5.784,19.24136524
,,,,5.785,19.24296458
,,,,5.786,19.24470668
,,,,5.787,19.24658966
,,,,5.788,19.24861157
,,,,5.789,19.25077036
,,,,5.79,19.25306389
,,,,5.791,19.25548993
,,,,5.792,19.2580462
,,,,5.793,19.2607303
,,,,5.794,19.2635398
,,,,5.795,19.26647216
,,,,5.796,19.2695248
,,,,5.797,19.27269505
,,,,5.798,19.27598019
,,,,5.799,19.27937742
,,,,5.8,19.28288386
,,,,5.801,19.28649658
,,,,5.802,19.29021257
,,,,5.803,19.29402874
,,,,5.804,19.29794192
,,,,5.805,19.30194886
,,,,5.806,19.30604624
,,,,5.807,19.31023062
,,,,5.808,19.31449849
,,,,5.809,19.31884623
,,,,5.81,19.32327011
,,,,5.811,19.32776628
,,,,5.812,19.33233081
,,,,5.813,19.33695961
,,,,5.814,19.34164848
